model	objective	gene	status	value
./model.xml	obj	G_PA14_68340	optimal	1.585457435374412
./model.xml	obj	G_PA14_68350	optimal	1.5858492541596927
./model.xml	obj	G_PA14_68360	optimal	1.5908505726730349
./model.xml	obj	G_PA14_68370	optimal	1.590850572673035
./model.xml	obj	G_PA14_68390	optimal	1.5908505726933424
./model.xml	obj	G_PA14_68510	optimal	1.5908505726730102
./model.xml	obj	G_PA14_68530	optimal	1.5908505726711977
./model.xml	obj	G_PA14_68580	optimal	1.5908505726730309
./model.xml	obj	G_PA14_68670	optimal	1.5908505726730118
./model.xml	obj	G_PA14_68730	optimal	1.5908505726730284
./model.xml	obj	G_PA14_68740	optimal	1.590850572673004
./model.xml	obj	G_PA14_68770	optimal	1.590850572673004
./model.xml	obj	G_PA14_68780	optimal	1.5908505726730169
./model.xml	obj	G_PA14_68850	optimal	1.5908505726730204
./model.xml	obj	G_PA14_68860	optimal	1.5908505726730204
./model.xml	obj	G_PA14_68870	optimal	1.5908505726730204
./model.xml	obj	G_PA14_68890	optimal	1.5908505726730047
./model.xml	obj	G_PA14_68900	optimal	1.5908505726730047
./model.xml	obj	G_PA14_68955	optimal	1.5908505726730202
./model.xml	obj	G_PA14_68980	optimal	1.5908394780573583
./model.xml	obj	G_PA14_69130	optimal	1.5908505726730193
./model.xml	obj	G_PA14_69150	optimal	1.5908505726729945
./model.xml	obj	G_PA14_69170	optimal	1.5908505726730062
./model.xml	obj	G_PA14_69200	optimal	1.5900335025078998
./model.xml	obj	G_PA14_69220	optimal	1.5908505726730091
./model.xml	obj	G_PA14_69230	optimal	1.5908505726730309
./model.xml	obj	G_PA14_69240	optimal	1.5908505726730306
./model.xml	obj	G_PA14_69300	optimal	1.5908410629929917
./model.xml	obj	G_PA14_69310	optimal	1.5908505726730215
./model.xml	obj	G_PA14_69420	optimal	1.5908505726933424
./model.xml	obj	G_PA14_69430	optimal	1.5908505726730382
./model.xml	obj	G_PA14_69440	optimal	1.5908505726730382
./model.xml	obj	G_PA14_69450	optimal	1.5908505726730222
./model.xml	obj	G_PA14_69500	optimal	1.59085057267304
./model.xml	obj	G_PA14_69570	optimal	1.5908505726730091
./model.xml	obj	G_PA14_69610	optimal	1.5908505726730247
./model.xml	obj	G_PA14_69670	optimal	1.5908505726730184
./model.xml	obj	G_PA14_69690	optimal	0.0
./model.xml	obj	G_PA14_69795	optimal	1.590850572672991
./model.xml	obj	G_PA14_69850	optimal	1.590850572694206
./model.xml	obj	G_PA14_69925	optimal	1.5908505726649136
./model.xml	obj	G_PA14_69940	optimal	1.5908505726851185
./model.xml	obj	G_PA14_69990	optimal	1.5908505726730258
./model.xml	obj	G_PA14_70040	optimal	1.5908505726730182
./model.xml	obj	G_PA14_70100	optimal	1.5908505726730062
./model.xml	obj	G_PA14_70110	optimal	1.5908505726730091
./model.xml	obj	G_PA14_70140	optimal	1.590850572673004
./model.xml	obj	G_PA14_70240	optimal	0.0
./model.xml	obj	G_PA14_70260	optimal	5.864710296410506e-16
./model.xml	obj	G_PA14_70270	optimal	1.2458312124792032e-16
./model.xml	obj	G_PA14_70280	optimal	1.590850572673004
./model.xml	obj	G_PA14_70370	optimal	1.5908505726729945
./model.xml	obj	G_PA14_70440	optimal	0.0
./model.xml	obj	G_PA14_70470	optimal	1.5908505726730309
./model.xml	obj	G_PA14_70480	optimal	1.5908505726649136
./model.xml	obj	G_PA14_70620	optimal	1.5908505726730306
./model.xml	obj	G_PA14_70630	optimal	1.590850572672991
./model.xml	obj	G_PA14_70640	optimal	1.5908505726730306
./model.xml	obj	G_PA14_70670	optimal	1.5908505726730193
./model.xml	obj	G_PA14_70680	optimal	1.5908505726730193
./model.xml	obj	G_PA14_70690	optimal	1.5908505726730193
./model.xml	obj	G_PA14_70720	optimal	0.0
./model.xml	obj	G_PA14_70730	optimal	5.1545213616552486e-17
./model.xml	obj	G_PA14_70810	optimal	1.5908505726730175
./model.xml	obj	G_PA14_70830	optimal	1.5908505726730175
./model.xml	obj	G_PA14_70850	optimal	1.5908505726730175
./model.xml	obj	G_PA14_70860	optimal	1.5908505726730175
./model.xml	obj	G_PA14_70940	optimal	1.5908505726730215
./model.xml	obj	G_PA14_70950	optimal	1.590850572673035
./model.xml	obj	G_PA14_70980	optimal	1.5908505726730215
./model.xml	obj	G_PA14_71000	optimal	1.5908505726730193
./model.xml	obj	G_PA14_71020	optimal	1.5908505726730193
./model.xml	obj	G_PA14_71030	optimal	1.5908505726730193
./model.xml	obj	G_PA14_71060	optimal	1.5908505726730273
./model.xml	obj	G_PA14_71120	optimal	1.5908505726730306
./model.xml	obj	G_PA14_71140	optimal	1.5908505726730091
./model.xml	obj	G_PA14_71150	optimal	1.5908505726730306
./model.xml	obj	G_PA14_71160	optimal	1.5908505726730306
./model.xml	obj	G_PA14_71180	optimal	1.590850572673004
./model.xml	obj	G_PA14_71220	optimal	1.5908505726730091
./model.xml	obj	G_PA14_71240	optimal	1.5908505726730306
./model.xml	obj	G_PA14_71250	optimal	1.5908505726730306
./model.xml	obj	G_PA14_71260	optimal	1.5908505726730306
./model.xml	obj	G_PA14_71280	optimal	1.5908505726730306
./model.xml	obj	G_PA14_71410	optimal	1.5908505726730306
./model.xml	obj	G_PA14_71420	optimal	1.5908505726730306
./model.xml	obj	G_PA14_71440	optimal	1.590850572673017
./model.xml	obj	G_PA14_71460	optimal	1.590850572694206
./model.xml	obj	G_PA14_71470	optimal	1.5908505726729834
./model.xml	obj	G_PA14_71490	optimal	1.5908505726729834
./model.xml	obj	G_PA14_71500	optimal	1.5908505726729834
./model.xml	obj	G_PA14_71510	optimal	1.5908505726729834
./model.xml	obj	G_PA14_71530	optimal	1.5908505726729987
./model.xml	obj	G_PA14_71560	optimal	1.5908505726730169
./model.xml	obj	G_PA14_71600	optimal	3.2457525308900447e-13
./model.xml	obj	G_PA14_71620	optimal	3.2457525308900447e-13
./model.xml	obj	G_PA14_71630	optimal	1.5908505726730258
./model.xml	obj	G_PA14_71650	optimal	1.590850572673017
./model.xml	obj	G_PA14_71710	optimal	1.5804390158345571
./model.xml	obj	G_PA14_71720	optimal	1.590850572672991
./model.xml	obj	G_PA14_71740	optimal	1.5908505726730124
./model.xml	obj	G_PA14_71800	optimal	1.5908505726730022
./model.xml	obj	G_PA14_71910	optimal	1.5908505726730087
./model.xml	obj	G_PA14_71920	optimal	1.5908505726730062
./model.xml	obj	G_PA14_71930	optimal	1.5908505726730087
./model.xml	obj	G_PA14_71940	optimal	1.5908505726730062
./model.xml	obj	G_PA14_71960	optimal	1.5908505726730062
./model.xml	obj	G_PA14_71970	optimal	1.590850572673052
./model.xml	obj	G_PA14_71990	optimal	1.5908505726730298
./model.xml	obj	G_PA14_72000	optimal	1.5908505726730102
./model.xml	obj	G_PA14_72170	optimal	1.5908505726730091
./model.xml	obj	G_PA14_72230	optimal	1.5323746804956349
./model.xml	obj	G_PA14_72280	optimal	1.590850572694206
./model.xml	obj	G_PA14_72340	optimal	1.590850572673017
./model.xml	obj	G_PA14_72420	optimal	1.5908505726730306
./model.xml	obj	G_PA14_72460	optimal	1.1361513705108008
./model.xml	obj	G_PA14_72510	optimal	1.5908505726730215
./model.xml	obj	G_PA14_72550	optimal	1.5908505726851185
./model.xml	obj	G_PA14_72580	optimal	1.5908505726851185
./model.xml	obj	G_PA14_72590	optimal	1.5908505726851185
./model.xml	obj	G_PA14_72620	optimal	1.5908505726730306
./model.xml	obj	G_PA14_72630	optimal	1.5908505726730142
./model.xml	obj	G_PA14_72640	optimal	1.5908505726730142
./model.xml	obj	G_PA14_72660	optimal	1.590850572672991
./model.xml	obj	G_PA14_72780	optimal	1.5908505726730122
./model.xml	obj	G_PA14_72800	optimal	1.5908505726730222
./model.xml	obj	G_PA14_72870	optimal	1.5908505726730207
./model.xml	obj	G_PA14_72940	optimal	1.5908505726730222
./model.xml	obj	G_PA14_72960	optimal	1.5908505726730258
./model.xml	obj	G_PA14_72970	optimal	1.5908505726730047
./model.xml	obj	G_PA14_73050	optimal	1.5908505726730306
./model.xml	obj	G_PA14_73060	optimal	1.5908505726730084
./model.xml	obj	G_PA14_73070	optimal	1.590850572673025
./model.xml	obj	G_PA14_73170	optimal	0.0
./model.xml	obj	G_PA14_73220	optimal	0.0
./model.xml	obj	G_PA14_73230	optimal	0.31402700685582813
./model.xml	obj	G_PA14_73240	optimal	0.31402700685582813
./model.xml	obj	G_PA14_73250	optimal	0.31402700685582813
./model.xml	obj	G_PA14_73260	optimal	0.31402700685582813
./model.xml	obj	G_PA14_73280	optimal	0.31402700685582813
./model.xml	obj	G_PA14_73290	optimal	0.31402700685582813
./model.xml	obj	G_PA14_73300	optimal	0.31402700685582813
./model.xml	obj	G_PA14_73310	optimal	0.31402700685582813
./model.xml	obj	G_PA14_73320	optimal	0.31402700685582813
./model.xml	obj	G_PA_s0001	optimal	1.2053988011177296e-15
